raw_id,t_group,t_start,sorted_record_index,source_t_group,source_record_index,element,edge_x,edge_y,edge_z,edge_L,edge_tcoord,edge_tL,edge_dir,source_h0,source_h1,source_h2,source_h3,source_h4,source_h5,source_h6,source_h7,face_axis,face_axis_role,face_side,h0,h1,h2,h3,t0,t1,t2,t3,A,B,root_num,root_den,u_num,u_den,v_num,v_den,logical_incidence_id,canonical_event_id
cache=0:1:1413582;source=0:1576019;face=0:0,0,1,1413582,0,1576019,4,776,1128,1081,11,1,1,2,1100203:0,1127146:0,1127242:0,1127311:0,1100203:0,1127137:0,1127249:0,1127311:0,0,temporal_neighbour,0,1100203:0,1127146:0,1127311:0,1127242:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100203:0|1127146:0|1127311:0|1127242:0;edge=776,1128,1081,11,1,1,2,4","element=4;role=temporal_neighbour;face=1100203:0|1127146:0|1127311:0|1127242:0"
cache=0:1:1413582;source=0:1576019;face=0:1,0,1,1413582,0,1576019,4,776,1128,1081,11,1,1,2,1100203:0,1127146:0,1127242:0,1127311:0,1100203:0,1127137:0,1127249:0,1127311:0,0,temporal_neighbour,1,1100203:0,1127137:0,1127311:0,1127249:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100203:0|1127137:0|1127311:0|1127249:0;edge=776,1128,1081,11,1,1,2,4","element=4;role=temporal_neighbour;face=1100203:0|1127137:0|1127311:0|1127249:0"
cache=0:1:1413583;source=0:1576024;face=0:0,0,1,1413583,0,1576024,1,776,1128,1082,11,1,1,2,17895:0,56943:0,56862:0,56997:0,17895:0,56944:0,56855:0,56997:0,0,temporal_neighbour,0,17895:0,56862:0,56997:0,56943:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17895:0|56862:0|56997:0|56943:0;edge=776,1128,1082,11,1,1,2,1","element=1;role=temporal_neighbour;face=17895:0|56862:0|56997:0|56943:0"
cache=0:1:1413583;source=0:1576024;face=0:1,0,1,1413583,0,1576024,1,776,1128,1082,11,1,1,2,17895:0,56943:0,56862:0,56997:0,17895:0,56944:0,56855:0,56997:0,0,temporal_neighbour,1,17895:0,56855:0,56997:0,56944:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17895:0|56855:0|56997:0|56944:0;edge=776,1128,1082,11,1,1,2,1","element=1;role=temporal_neighbour;face=17895:0|56855:0|56997:0|56944:0"
cache=0:1:1413584;source=0:1576025;face=0:0,0,1,1413584,0,1576025,2,776,1128,1082,11,1,1,2,383376:0,447763:0,447627:0,447847:0,383376:0,447767:0,447621:0,447847:0,0,temporal_neighbour,0,383376:0,447627:0,447847:0,447763:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383376:0|447627:0|447847:0|447763:0;edge=776,1128,1082,11,1,1,2,2","element=2;role=temporal_neighbour;face=383376:0|447627:0|447847:0|447763:0"
cache=0:1:1413584;source=0:1576025;face=0:1,0,1,1413584,0,1576025,2,776,1128,1082,11,1,1,2,383376:0,447763:0,447627:0,447847:0,383376:0,447767:0,447621:0,447847:0,0,temporal_neighbour,1,383376:0,447621:0,447847:0,447767:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383376:0|447621:0|447847:0|447767:0;edge=776,1128,1082,11,1,1,2,2","element=2;role=temporal_neighbour;face=383376:0|447621:0|447847:0|447767:0"
cache=0:1:1413585;source=0:1576026;face=0:0,0,1,1413585,0,1576026,4,776,1128,1082,11,1,1,2,1100203:0,1127252:0,1127150:0,1127319:0,1100203:0,1127254:0,1127138:0,1127319:0,0,temporal_neighbour,0,1100203:0,1127150:0,1127319:0,1127252:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100203:0|1127150:0|1127319:0|1127252:0;edge=776,1128,1082,11,1,1,2,4","element=4;role=temporal_neighbour;face=1100203:0|1127150:0|1127319:0|1127252:0"
cache=0:1:1413585;source=0:1576026;face=0:1,0,1,1413585,0,1576026,4,776,1128,1082,11,1,1,2,1100203:0,1127252:0,1127150:0,1127319:0,1100203:0,1127254:0,1127138:0,1127319:0,0,temporal_neighbour,1,1100203:0,1127138:0,1127319:0,1127254:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100203:0|1127138:0|1127319:0|1127254:0;edge=776,1128,1082,11,1,1,2,4","element=4;role=temporal_neighbour;face=1100203:0|1127138:0|1127319:0|1127254:0"
cache=0:1:1413740;source=0:1588972;face=0:0,0,1,1413740,0,1588972,1,786,1122,1085,11,1,1,2,57082:0,57097:0,57092:0,57085:0,57082:0,57084:0,57083:0,57085:0,0,temporal_neighbour,0,57082:0,57092:0,57085:0,57097:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=57082:0|57092:0|57085:0|57097:0;edge=786,1122,1085,11,1,1,2,1","element=1;role=temporal_neighbour;face=57082:0|57092:0|57085:0|57097:0"
cache=0:1:1413740;source=0:1588972;face=0:1,0,1,1413740,0,1588972,1,786,1122,1085,11,1,1,2,57082:0,57097:0,57092:0,57085:0,57082:0,57084:0,57083:0,57085:0,0,temporal_neighbour,1,57082:0,57083:0,57085:0,57084:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=57082:0|57083:0|57085:0|57084:0;edge=786,1122,1085,11,1,1,2,1","element=1;role=temporal_neighbour;face=57082:0|57083:0|57085:0|57084:0"
cache=0:1:1413741;source=0:1588973;face=0:0,0,1,1413741,0,1588973,2,786,1122,1085,11,1,1,2,447996:0,448015:0,448010:0,448000:0,447996:0,447999:0,447998:0,448000:0,0,temporal_neighbour,0,447996:0,448010:0,448000:0,448015:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=447996:0|448010:0|448000:0|448015:0;edge=786,1122,1085,11,1,1,2,2","element=2;role=temporal_neighbour;face=447996:0|448010:0|448000:0|448015:0"
cache=0:1:1413741;source=0:1588973;face=0:1,0,1,1413741,0,1588973,2,786,1122,1085,11,1,1,2,447996:0,448015:0,448010:0,448000:0,447996:0,447999:0,447998:0,448000:0,0,temporal_neighbour,1,447996:0,447998:0,448000:0,447999:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=447996:0|447998:0|448000:0|447999:0;edge=786,1122,1085,11,1,1,2,2","element=2;role=temporal_neighbour;face=447996:0|447998:0|448000:0|447999:0"
cache=0:1:1413849;source=0:1601062;face=0:0,0,1,1413849,0,1601062,1,794,1118,1085,11,1,1,2,55844:0,55859:0,55857:0,55850:0,55844:0,55863:0,55845:0,55850:0,0,temporal_neighbour,0,55844:0,55857:0,55850:0,55859:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55844:0|55857:0|55850:0|55859:0;edge=794,1118,1085,11,1,1,2,1","element=1;role=temporal_neighbour;face=55844:0|55857:0|55850:0|55859:0"
cache=0:1:1413849;source=0:1601062;face=0:1,0,1,1413849,0,1601062,1,794,1118,1085,11,1,1,2,55844:0,55859:0,55857:0,55850:0,55844:0,55863:0,55845:0,55850:0,0,temporal_neighbour,1,55844:0,55845:0,55850:0,55863:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55844:0|55845:0|55850:0|55863:0;edge=794,1118,1085,11,1,1,2,1","element=1;role=temporal_neighbour;face=55844:0|55845:0|55850:0|55863:0"
cache=0:1:1413853;source=0:1601069;face=0:0,0,1,1413853,0,1601069,2,794,1118,1086,11,1,1,2,446126:0,446159:0,446157:0,446137:0,446126:0,446163:0,446136:0,446137:0,0,temporal_neighbour,0,446126:0,446157:0,446137:0,446159:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446126:0|446157:0|446137:0|446159:0;edge=794,1118,1086,11,1,1,2,2","element=2;role=temporal_neighbour;face=446126:0|446157:0|446137:0|446159:0"
cache=0:1:1413853;source=0:1601069;face=0:1,0,1,1413853,0,1601069,2,794,1118,1086,11,1,1,2,446126:0,446159:0,446157:0,446137:0,446126:0,446163:0,446136:0,446137:0,0,temporal_neighbour,1,446126:0,446136:0,446137:0,446163:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446126:0|446136:0|446137:0|446163:0;edge=794,1118,1086,11,1,1,2,2","element=2;role=temporal_neighbour;face=446126:0|446136:0|446137:0|446163:0"
cache=0:1:1414001;source=0:1616551;face=0:0,0,1,1414001,0,1616551,1,804,1112,1079,11,1,1,2,17888:0,56150:0,56019:0,56153:0,17888:0,56144:0,56011:0,56153:0,0,temporal_neighbour,0,17888:0,56019:0,56153:0,56150:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17888:0|56019:0|56153:0|56150:0;edge=804,1112,1079,11,1,1,2,1","element=1;role=temporal_neighbour;face=17888:0|56019:0|56153:0|56150:0"
cache=0:1:1414001;source=0:1616551;face=0:1,0,1,1414001,0,1616551,1,804,1112,1079,11,1,1,2,17888:0,56150:0,56019:0,56153:0,17888:0,56144:0,56011:0,56153:0,0,temporal_neighbour,1,17888:0,56011:0,56153:0,56144:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17888:0|56011:0|56153:0|56144:0;edge=804,1112,1079,11,1,1,2,1","element=1;role=temporal_neighbour;face=17888:0|56011:0|56153:0|56144:0"
cache=0:1:1414002;source=0:1616554;face=0:0,0,1,1414002,0,1616554,2,804,1112,1080,11,1,1,2,383372:0,446665:0,446621:0,446670:0,383372:0,446634:0,446620:0,446670:0,0,temporal_neighbour,0,383372:0,446621:0,446670:0,446665:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383372:0|446621:0|446670:0|446665:0;edge=804,1112,1080,11,1,1,2,2","element=2;role=temporal_neighbour;face=383372:0|446621:0|446670:0|446665:0"
cache=0:1:1414002;source=0:1616554;face=0:1,0,1,1414002,0,1616554,2,804,1112,1080,11,1,1,2,383372:0,446665:0,446621:0,446670:0,383372:0,446634:0,446620:0,446670:0,0,temporal_neighbour,1,383372:0,446620:0,446670:0,446634:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383372:0|446620:0|446670:0|446634:0;edge=804,1112,1080,11,1,1,2,2","element=2;role=temporal_neighbour;face=383372:0|446620:0|446670:0|446634:0"
cache=0:1:1414124;source=0:1630285;face=0:0,0,1,1414124,0,1630285,1,812,1108,1075,11,1,1,2,17889:0,56068:0,56054:0,56071:0,17889:0,56070:0,56041:0,56071:0,0,temporal_neighbour,0,17889:0,56054:0,56071:0,56068:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17889:0|56054:0|56071:0|56068:0;edge=812,1108,1075,11,1,1,2,1","element=1;role=temporal_neighbour;face=17889:0|56054:0|56071:0|56068:0"
cache=0:1:1414124;source=0:1630285;face=0:1,0,1,1414124,0,1630285,1,812,1108,1075,11,1,1,2,17889:0,56068:0,56054:0,56071:0,17889:0,56070:0,56041:0,56071:0,0,temporal_neighbour,1,17889:0,56041:0,56071:0,56070:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17889:0|56041:0|56071:0|56070:0;edge=812,1108,1075,11,1,1,2,1","element=1;role=temporal_neighbour;face=17889:0|56041:0|56071:0|56070:0"
cache=0:1:1414125;source=0:1630286;face=0:0,0,1,1414125,0,1630286,2,812,1108,1075,11,1,1,2,383370:0,446478:0,446466:0,446481:0,383370:0,446480:0,446453:0,446481:0,0,temporal_neighbour,0,383370:0,446466:0,446481:0,446478:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383370:0|446466:0|446481:0|446478:0;edge=812,1108,1075,11,1,1,2,2","element=2;role=temporal_neighbour;face=383370:0|446466:0|446481:0|446478:0"
cache=0:1:1414125;source=0:1630286;face=0:1,0,1,1414125,0,1630286,2,812,1108,1075,11,1,1,2,383370:0,446478:0,446466:0,446481:0,383370:0,446480:0,446453:0,446481:0,0,temporal_neighbour,1,383370:0,446453:0,446481:0,446480:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383370:0|446453:0|446481:0|446480:0;edge=812,1108,1075,11,1,1,2,2","element=2;role=temporal_neighbour;face=383370:0|446453:0|446481:0|446480:0"
cache=0:1:1414293;source=0:1648778;face=0:0,0,1,1414293,0,1648778,1,822,1102,1072,11,1,1,2,55930:0,55945:0,55942:0,55933:0,55930:0,55932:0,55931:0,55933:0,0,temporal_neighbour,0,55930:0,55942:0,55933:0,55945:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55930:0|55942:0|55933:0|55945:0;edge=822,1102,1072,11,1,1,2,1","element=1;role=temporal_neighbour;face=55930:0|55942:0|55933:0|55945:0"
cache=0:1:1414293;source=0:1648778;face=0:1,0,1,1414293,0,1648778,1,822,1102,1072,11,1,1,2,55930:0,55945:0,55942:0,55933:0,55930:0,55932:0,55931:0,55933:0,0,temporal_neighbour,1,55930:0,55931:0,55933:0,55932:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55930:0|55931:0|55933:0|55932:0;edge=822,1102,1072,11,1,1,2,1","element=1;role=temporal_neighbour;face=55930:0|55931:0|55933:0|55932:0"
cache=0:1:1414294;source=0:1648781;face=0:0,0,1,1414294,0,1648781,2,822,1102,1073,11,1,1,2,446257:0,446284:0,446277:0,446262:0,446257:0,446259:0,446258:0,446262:0,0,temporal_neighbour,0,446257:0,446277:0,446262:0,446284:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446257:0|446277:0|446262:0|446284:0;edge=822,1102,1073,11,1,1,2,2","element=2;role=temporal_neighbour;face=446257:0|446277:0|446262:0|446284:0"
cache=0:1:1414294;source=0:1648781;face=0:1,0,1,1414294,0,1648781,2,822,1102,1073,11,1,1,2,446257:0,446284:0,446277:0,446262:0,446257:0,446259:0,446258:0,446262:0,0,temporal_neighbour,1,446257:0,446258:0,446262:0,446259:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446257:0|446258:0|446262:0|446259:0;edge=822,1102,1073,11,1,1,2,2","element=2;role=temporal_neighbour;face=446257:0|446258:0|446262:0|446259:0"
cache=0:1:1414390;source=0:1662819;face=0:0,0,1,1414390,0,1662819,1,830,1098,1071,11,1,1,2,55900:0,55910:0,55907:0,55902:0,55900:0,55914:0,55901:0,55902:0,0,temporal_neighbour,0,55900:0,55907:0,55902:0,55910:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55900:0|55907:0|55902:0|55910:0;edge=830,1098,1071,11,1,1,2,1","element=1;role=temporal_neighbour;face=55900:0|55907:0|55902:0|55910:0"
cache=0:1:1414390;source=0:1662819;face=0:1,0,1,1414390,0,1662819,1,830,1098,1071,11,1,1,2,55900:0,55910:0,55907:0,55902:0,55900:0,55914:0,55901:0,55902:0,0,temporal_neighbour,1,55900:0,55901:0,55902:0,55914:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55900:0|55901:0|55902:0|55914:0;edge=830,1098,1071,11,1,1,2,1","element=1;role=temporal_neighbour;face=55900:0|55901:0|55902:0|55914:0"
cache=0:1:1414391;source=0:1662821;face=0:0,0,1,1414391,0,1662821,2,830,1098,1072,11,1,1,2,446303:0,446321:0,446315:0,446305:0,446303:0,446327:0,446304:0,446305:0,0,temporal_neighbour,0,446303:0,446315:0,446305:0,446321:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446303:0|446315:0|446305:0|446321:0;edge=830,1098,1072,11,1,1,2,2","element=2;role=temporal_neighbour;face=446303:0|446315:0|446305:0|446321:0"
cache=0:1:1414391;source=0:1662821;face=0:1,0,1,1414391,0,1662821,2,830,1098,1072,11,1,1,2,446303:0,446321:0,446315:0,446305:0,446303:0,446327:0,446304:0,446305:0,0,temporal_neighbour,1,446303:0,446304:0,446305:0,446327:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446303:0|446304:0|446305:0|446327:0;edge=830,1098,1072,11,1,1,2,2","element=2;role=temporal_neighbour;face=446303:0|446304:0|446305:0|446327:0"
cache=0:1:1414546;source=0:1679868;face=0:0,0,1,1414546,0,1679868,1,840,1092,1073,11,1,1,2,61505:0,61532:0,61553:0,61617:0,61505:0,61516:0,61549:0,61617:0,0,temporal_neighbour,0,61505:0,61532:0,61617:0,61553:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=61505:0|61532:0|61617:0|61553:0;edge=840,1092,1073,11,1,1,2,1","element=1;role=temporal_neighbour;face=61505:0|61532:0|61617:0|61553:0"
cache=0:1:1414546;source=0:1679868;face=0:1,0,1,1414546,0,1679868,1,840,1092,1073,11,1,1,2,61505:0,61532:0,61553:0,61617:0,61505:0,61516:0,61549:0,61617:0,0,temporal_neighbour,1,61505:0,61516:0,61617:0,61549:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=61505:0|61516:0|61617:0|61549:0;edge=840,1092,1073,11,1,1,2,1","element=1;role=temporal_neighbour;face=61505:0|61516:0|61617:0|61549:0"
cache=0:1:1414547;source=0:1679869;face=0:0,0,1,1414547,0,1679869,2,840,1092,1073,11,1,1,2,454299:0,454347:0,454386:0,454523:0,454299:0,454326:0,454379:0,454523:0,0,temporal_neighbour,0,454299:0,454347:0,454523:0,454386:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=454299:0|454347:0|454523:0|454386:0;edge=840,1092,1073,11,1,1,2,2","element=2;role=temporal_neighbour;face=454299:0|454347:0|454523:0|454386:0"
cache=0:1:1414547;source=0:1679869;face=0:1,0,1,1414547,0,1679869,2,840,1092,1073,11,1,1,2,454299:0,454347:0,454386:0,454523:0,454299:0,454326:0,454379:0,454523:0,0,temporal_neighbour,1,454299:0,454326:0,454523:0,454379:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=454299:0|454326:0|454523:0|454379:0;edge=840,1092,1073,11,1,1,2,2","element=2;role=temporal_neighbour;face=454299:0|454326:0|454523:0|454379:0"
cache=0:1:1418476;source=0:1774913;face=0:0,0,1,1418476,0,1774913,2,940,1268,1063,11,1,1,2,384607:0,977409:0,977403:0,384608:0,384607:0,977407:0,977401:0,384608:0,0,temporal_neighbour,0,384607:0,977403:0,384608:0,977409:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=384607:0|977403:0|384608:0|977409:0;edge=940,1268,1063,11,1,1,2,2","element=2;role=temporal_neighbour;face=384607:0|977403:0|384608:0|977409:0"
cache=0:1:1418476;source=0:1774913;face=0:1,0,1,1418476,0,1774913,2,940,1268,1063,11,1,1,2,384607:0,977409:0,977403:0,384608:0,384607:0,977407:0,977401:0,384608:0,0,temporal_neighbour,1,384607:0,977401:0,384608:0,977407:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=384607:0|977401:0|384608:0|977407:0;edge=940,1268,1063,11,1,1,2,2","element=2;role=temporal_neighbour;face=384607:0|977401:0|384608:0|977407:0"
cache=0:1:1421006;source=0:1815065;face=0:0,0,1,1421006,0,1815065,1,1732,2156,2143,12,1,1,2,52945:0,52984:0,52970:0,52947:0,52945:0,53006:0,52946:0,52947:0,0,temporal_neighbour,0,52945:0,52970:0,52947:0,52984:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=52945:0|52970:0|52947:0|52984:0;edge=1732,2156,2143,12,1,1,2,1","element=1;role=temporal_neighbour;face=52945:0|52970:0|52947:0|52984:0"
cache=0:1:1421006;source=0:1815065;face=0:1,0,1,1421006,0,1815065,1,1732,2156,2143,12,1,1,2,52945:0,52984:0,52970:0,52947:0,52945:0,53006:0,52946:0,52947:0,0,temporal_neighbour,1,52945:0,52946:0,52947:0,53006:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=52945:0|52946:0|52947:0|53006:0;edge=1732,2156,2143,12,1,1,2,1","element=1;role=temporal_neighbour;face=52945:0|52946:0|52947:0|53006:0"
cache=0:1:1421007;source=0:1815066;face=0:0,0,1,1421007,0,1815066,2,1732,2156,2143,12,1,1,2,439964:0,439988:0,439979:0,439966:0,439964:0,440002:0,439965:0,439966:0,0,temporal_neighbour,0,439964:0,439979:0,439966:0,439988:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=439964:0|439979:0|439966:0|439988:0;edge=1732,2156,2143,12,1,1,2,2","element=2;role=temporal_neighbour;face=439964:0|439979:0|439966:0|439988:0"
cache=0:1:1421007;source=0:1815066;face=0:1,0,1,1421007,0,1815066,2,1732,2156,2143,12,1,1,2,439964:0,439988:0,439979:0,439966:0,439964:0,440002:0,439965:0,439966:0,0,temporal_neighbour,1,439964:0,439965:0,439966:0,440002:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=439964:0|439965:0|439966:0|440002:0;edge=1732,2156,2143,12,1,1,2,2","element=2;role=temporal_neighbour;face=439964:0|439965:0|439966:0|440002:0"
cache=0:1:1424328;source=0:1927394;face=0:0,0,1,1424328,0,1927394,1,1816,2108,2110,12,1,1,2,17978:0,78751:0,78771:0,17980:0,17978:0,78746:0,78767:0,17980:0,0,temporal_neighbour,0,17978:0,78751:0,17980:0,78771:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17978:0|78751:0|17980:0|78771:0;edge=1816,2108,2110,12,1,1,2,1","element=1;role=temporal_neighbour;face=17978:0|78751:0|17980:0|78771:0"
cache=0:1:1424328;source=0:1927394;face=0:1,0,1,1424328,0,1927394,1,1816,2108,2110,12,1,1,2,17978:0,78751:0,78771:0,17980:0,17978:0,78746:0,78767:0,17980:0,0,temporal_neighbour,1,17978:0,78746:0,17980:0,78767:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17978:0|78746:0|17980:0|78767:0;edge=1816,2108,2110,12,1,1,2,1","element=1;role=temporal_neighbour;face=17978:0|78746:0|17980:0|78767:0"
cache=0:1:1449872;source=0:2460882;face=0:0,0,1,1449872,0,2460882,1,3956,4080,4140,13,1,1,1,32433:0,32441:0,8121:0,32457:0,32435:0,32441:0,8121:0,32461:0,0,temporal_neighbour,0,8121:0,32433:0,32441:0,32457:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=8121:0|32433:0|32441:0|32457:0;edge=3956,4080,4140,13,1,1,1,1","element=1;role=temporal_neighbour;face=8121:0|32433:0|32441:0|32457:0"
cache=0:1:1449872;source=0:2460882;face=0:1,0,1,1449872,0,2460882,1,3956,4080,4140,13,1,1,1,32433:0,32441:0,8121:0,32457:0,32435:0,32441:0,8121:0,32461:0,0,temporal_neighbour,1,8121:0,32435:0,32441:0,32461:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=8121:0|32435:0|32441:0|32461:0;edge=3956,4080,4140,13,1,1,1,1","element=1;role=temporal_neighbour;face=8121:0|32435:0|32441:0|32461:0"
cache=0:1:1461906;source=0:2561671;face=0:0,0,1,1461906,0,2561671,4,3996,4172,4133,13,1,1,2,1211916:0,1100858:0,1211927:0,1211993:0,1211918:0,1100858:0,1211927:0,1211995:0,0,temporal_neighbour,0,1100858:0,1211916:0,1211927:0,1211993:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100858:0|1211916:0|1211927:0|1211993:0;edge=3996,4172,4133,13,1,1,2,4","element=4;role=temporal_neighbour;face=1100858:0|1211916:0|1211927:0|1211993:0"
cache=0:1:1461906;source=0:2561671;face=0:1,0,1,1461906,0,2561671,4,3996,4172,4133,13,1,1,2,1211916:0,1100858:0,1211927:0,1211993:0,1211918:0,1100858:0,1211927:0,1211995:0,0,temporal_neighbour,1,1100858:0,1211918:0,1211927:0,1211995:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100858:0|1211918:0|1211927:0|1211995:0;edge=3996,4172,4133,13,1,1,2,4","element=4;role=temporal_neighbour;face=1100858:0|1211918:0|1211927:0|1211995:0"
cache=0:1:1471552;source=0:2607452;face=0:0,0,1,1471552,0,2607452,2,4017,4164,4136,13,1,1,0,383811:0,652228:0,653114:0,653191:0,383811:0,652241:0,653115:0,653191:0,0,temporal_neighbour,0,383811:0,652228:0,653191:0,653114:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383811:0|652228:0|653191:0|653114:0;edge=4017,4164,4136,13,1,1,0,2","element=2;role=temporal_neighbour;face=383811:0|652228:0|653191:0|653114:0"
cache=0:1:1471552;source=0:2607452;face=0:1,0,1,1471552,0,2607452,2,4017,4164,4136,13,1,1,0,383811:0,652228:0,653114:0,653191:0,383811:0,652241:0,653115:0,653191:0,0,temporal_neighbour,1,383811:0,652241:0,653191:0,653115:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383811:0|652241:0|653191:0|653115:0;edge=4017,4164,4136,13,1,1,0,2","element=2;role=temporal_neighbour;face=383811:0|652241:0|653191:0|653115:0"
cache=0:1:1483462;source=0:2645737;face=0:0,0,1,1483462,0,2645737,1,4032,4216,4123,13,1,1,2,151547:0,18402:0,18509:0,159867:0,151561:0,18402:0,18509:0,159890:0,0,temporal_neighbour,0,18402:0,151547:0,18509:0,159867:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=18402:0|151547:0|18509:0|159867:0;edge=4032,4216,4123,13,1,1,2,1","element=1;role=temporal_neighbour;face=18402:0|151547:0|18509:0|159867:0"
cache=0:1:1483462;source=0:2645737;face=0:1,0,1,1483462,0,2645737,1,4032,4216,4123,13,1,1,2,151547:0,18402:0,18509:0,159867:0,151561:0,18402:0,18509:0,159890:0,0,temporal_neighbour,1,18402:0,151561:0,18509:0,159890:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=18402:0|151561:0|18509:0|159890:0;edge=4032,4216,4123,13,1,1,2,1","element=1;role=temporal_neighbour;face=18402:0|151561:0|18509:0|159890:0"
cache=0:1:1496285;source=0:2683273;face=0:0,0,1,1496285,0,2683273,2,4048,4232,4128,13,1,1,2,731163:0,384086:0,384089:0,731681:0,731171:0,384086:0,384089:0,731687:0,0,temporal_neighbour,0,384086:0,731163:0,384089:0,731681:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=384086:0|731163:0|384089:0|731681:0;edge=4048,4232,4128,13,1,1,2,2","element=2;role=temporal_neighbour;face=384086:0|731163:0|384089:0|731681:0"
